#&a / °	I1 / %
2.528	15.5
2.522	17.1
2.517	18.7
2.512	18.7
2.506	17.6
2.501	15.6
2.496	13.6
2.490	12.0
2.485	10.5
2.480	9.6
2.474	9.6
2.469	10.4
2.464	12.0
2.458	14.0
2.453	15.7
2.448	16.7
2.442	17.1
2.437	16.7
2.432	16.1
2.426	15.7
2.421	16.5
2.416	18.9
2.410	22.4
2.405	25.6
2.400	27.4
2.394	27.0
2.389	25.1
2.384	22.5
2.378	20.0
2.373	18.5
2.368	18.6
2.362	19.9
2.357	21.2
2.352	21.2
2.346	20.0
2.341	18.0
2.336	16.0
2.330	14.0
2.325	12.4
2.320	11.2
2.314	10.4
2.309	10.4
2.304	11.4
2.298	13.1
2.293	15.1
2.288	16.8
2.282	18.1
2.277	18.5
2.272	18.5
2.266	18.0
2.261	17.6
2.256	17.6
2.250	19.2
2.245	22.1
2.240	25.7
2.234	28.6
2.229	30.2
2.223	29.6
2.218	27.5
2.213	24.6
2.207	21.9
2.202	20.2
2.197	19.9
2.191	21.0
2.186	22.5
2.181	23.2
2.175	22.5
2.170	20.9
2.165	18.8
2.159	16.4
2.154	14.4
2.149	12.8
2.143	11.6
2.138	10.8
2.133	10.8
2.127	11.6
2.122	13.2
2.117	15.2
2.111	17.2
2.106	18.9
2.101	20.2
2.095	20.6
2.090	20.4
2.085	19.6
2.079	19.0
2.074	19.0
2.069	20.4
2.063	23.2
2.058	27.1
2.053	30.4
2.047	32.4
2.042	32.7
2.037	31.3
2.031	28.6
2.026	25.6
2.021	22.8
2.015	21.2
2.010	20.9
2.005	22.1
1.999	23.7
1.994	24.8
1.989	24.4
1.983	22.8
1.978	20.5
1.972	18.5
1.967	16.5
1.962	14.8
1.956	13.2
1.951	12.0
1.946	11.2
1.940	11.2
1.935	11.6
1.930	12.8
1.924	14.8
1.919	17.2
1.914	19.3
1.908	20.8
1.903	21.5
1.898	21.8
1.892	21.6
1.887	21.2
1.882	20.7
1.876	20.6
1.871	21.2
1.866	23.2
1.860	26.4
1.855	30.0
1.850	33.0
1.844	34.7
1.839	34.4
1.834	32.9
1.828	30.3
1.823	27.5
1.818	24.7
1.812	22.8
1.807	21.9
1.802	22.3
1.796	23.9
1.791	25.7
1.786	26.6
1.780	26.4
1.775	25.2
1.769	23.4
1.764	21.2
1.759	18.9
1.753	16.8
1.748	15.1
1.743	13.5
1.737	12.5
1.732	11.7
1.727	11.7
1.721	12.0
1.716	13.2
1.711	14.8
1.705	17.1
1.700	19.4
1.695	21.6
1.689	23.1
1.684	24.0
1.679	24.4
1.673	24.0
1.668	23.5
1.663	22.8
1.657	22.1
1.652	22.0
1.647	22.4
1.641	24.2
1.636	27.2
1.631	31.1
1.625	34.9
1.620	37.8
1.615	38.8
1.609	38.2
1.604	36.2
1.599	33.2
1.593	29.6
1.588	26.4
1.582	23.9
1.577	22.7
1.572	22.5
1.566	23.5
1.561	25.2
1.556	27.2
1.550	28.8
1.545	29.6
1.540	28.8
1.534	27.2
1.529	25.1
1.524	22.8
1.518	20.2
1.513	18.1
1.508	16.1
1.502	14.6
1.497	13.4
1.492	12.7
1.486	12.4
1.481	12.3
1.476	12.4
1.470	13.1
1.465	14.2
1.460	15.8
1.454	18.0
1.449	20.4
1.444	22.8
1.438	24.7
1.433	25.9
1.428	26.3
1.422	26.0
1.417	25.4
1.411	24.5
1.406	23.6
1.401	22.8
1.395	22.4
1.390	22.3
1.385	22.9
1.379	24.2
1.374	26.7
1.369	30.0
1.363	34.1
1.358	38.0
1.353	40.8
1.347	41.9
1.342	41.7
1.337	39.9
1.331	37.2
1.326	33.6
1.321	30.3
1.315	27.1
1.310	24.8
1.305	23.2
1.299	22.5
1.294	22.8
1.289	24.0
1.283	25.6
1.278	27.7
1.273	29.7
1.267	31.2
1.262	31.6
1.256	31.2
1.251	29.7
1.246	27.7
1.240	25.3
1.235	22.8
1.230	20.0
1.224	17.9
1.219	16.0
1.214	14.5
1.208	13.3
1.203	12.5
1.198	11.8
1.192	11.5
1.187	11.3
1.182	11.5
1.176	11.7
1.171	12.1
1.166	12.9
1.160	14.2
1.155	15.8
1.150	18.1
1.144	20.5
1.139	22.9
1.134	25.3
1.128	27.0
1.123	28.0
1.118	28.3
1.112	28.0
1.107	27.4
1.101	26.4
1.096	25.5
1.091	24.7
1.085	23.9
1.080	23.2
1.075	22.8
1.069	22.7
1.064	22.8
1.059	23.2
1.053	24.4
1.048	26.4
1.043	29.2
1.037	32.6
1.032	36.6
1.027	40.3
1.021	43.5
1.016	45.4
1.011	46.4
1.005	46.1
1.000	44.5
0.995	41.8
0.989	38.6
0.984	35.1
0.979	31.9
0.973	29.1
0.968	26.8
0.962	24.9
0.957	23.7
0.952	22.8
0.946	22.5
0.941	22.4
0.936	23.1
0.930	24.2
0.925	25.7
0.920	27.4
0.914	28.9
0.909	30.2
0.904	31.6
0.898	32.8
0.893	33.8
0.888	34.1
0.882	33.6
0.877	31.9
0.872	29.5
0.866	26.7
0.861	24.3
0.856	22.1
0.850	20.4
0.845	18.8
0.840	17.2
0.834	15.6
0.829	14.4
0.823	13.6
0.818	13.2
0.813	12.8
0.807	12.4
0.802	12.0
0.797	11.9
0.791	11.6
0.786	11.6
0.781	11.6
0.775	11.7
0.770	11.8
0.765	12.2
0.759	12.5
0.754	13.2
0.749	13.9
0.743	14.8
0.738	15.6
0.733	16.6
0.727	18.0
0.722	19.7
0.717	21.4
0.711	23.4
0.706	25.0
0.701	26.7
0.695	28.0
0.690	29.2
0.684	29.8
0.679	30.4
0.674	30.4
0.668	30.3
0.663	29.6
0.658	29.1
0.652	28.4
0.647	27.9
0.642	27.2
0.636	26.6
0.631	26.0
0.626	25.5
0.620	24.8
0.615	24.3
0.610	24.0
0.604	23.8
0.599	23.5
0.594	23.5
0.588	23.3
0.583	23.5
0.578	23.6
0.572	23.7
0.567	24.0
0.561	24.6
0.556	25.4
0.551	26.6
0.545	27.8
0.540	29.1
0.535	30.7
0.529	32.6
0.524	34.6
0.519	36.7
0.513	38.9
0.508	41.1
0.503	43.3
0.497	45.3
0.492	46.9
0.487	48.1
0.481	49.2
0.476	50.1
0.471	50.5
0.465	50.7
0.460	50.2
0.455	49.3
0.449	48.0
0.444	46.5
0.438	44.7
0.433	42.8
0.428	41.0
0.422	39.5
0.417	38.0
0.412	36.7
0.406	34.7
0.401	32.4
0.396	30.4
0.390	29.0
0.385	28.1
0.380	27.6
0.374	27.1
0.369	26.5
0.364	25.7
0.358	25.2
0.353	24.4
0.348	24.0
0.342	23.6
0.337	23.2
0.332	23.0
0.326	22.9
0.321	22.9
0.316	22.9
0.310	22.9
0.305	22.8
0.299	22.4
0.294	22.2
0.289	22.1
0.283	22.5
0.278	22.8
0.273	23.2
0.267	23.7
0.262	24.4
0.257	24.8
0.251	25.2
0.246	25.5
0.241	25.9
0.235	26.3
0.230	26.7
0.225	27.0
0.219	27.3
0.214	27.6
0.209	28.0
0.203	28.4
0.198	28.8
0.193	29.1
0.187	29.4
0.182	29.7
0.176	30.0
0.171	30.1
0.166	30.5
0.160	30.9
0.155	31.2
0.150	31.2
0.144	31.2
0.139	31.2
0.134	31.5
0.128	31.6
0.123	31.6
0.118	31.6
0.112	31.7
0.107	32.0
0.102	32.4
0.096	32.8
0.091	32.9
0.086	32.9
0.080	32.7
0.075	32.3
0.070	32.3
0.064	32.3
0.059	32.6
0.053	32.5
0.048	32.4
0.043	32.0
0.037	31.8
0.032	31.8
0.027	32.0
0.021	32.3
0.016	32.6
0.011	32.6
0.005	32.8
0.000	32.8
-0.005	32.6
-0.011	32.2
-0.016	32.0
-0.021	31.5
-0.027	30.8
-0.032	30.0
-0.037	30.0
-0.043	30.5
-0.048	31.3
-0.053	31.7
-0.059	32.0
-0.064	32.0
-0.070	32.1
-0.075	32.0
-0.080	32.0
-0.086	31.9
-0.091	31.9
-0.096	31.7
-0.102	31.6
-0.107	31.3
-0.112	31.3
-0.118	31.2
-0.123	31.1
-0.128	30.8
-0.134	30.6
-0.139	30.3
-0.144	30.0
-0.150	29.7
-0.155	29.6
-0.160	29.3
-0.166	29.3
-0.171	29.0
-0.176	28.7
-0.182	28.4
-0.187	28.0
-0.193	27.5
-0.198	27.0
-0.203	26.4
-0.209	25.9
-0.214	25.3
-0.219	24.6
-0.225	24.2
-0.230	24.0
-0.235	23.6
-0.241	23.2
-0.246	22.8
-0.251	22.8
-0.257	22.8
-0.262	22.8
-0.267	22.8
-0.273	22.9
-0.278	23.0
-0.283	23.3
-0.289	23.3
-0.294	23.6
-0.299	23.9
-0.305	24.6
-0.310	25.3
-0.316	26.1
-0.321	26.9
-0.326	27.7
-0.332	28.4
-0.337	28.9
-0.342	29.4
-0.348	30.2
-0.353	31.0
-0.358	32.1
-0.364	33.0
-0.369	33.7
-0.374	34.3
-0.380	35.4
-0.385	36.6
-0.390	37.8
-0.396	38.7
-0.401	39.7
-0.406	40.4
-0.412	41.2
-0.417	41.6
-0.422	42.2
-0.428	42.6
-0.433	42.8
-0.438	42.8
-0.444	42.8
-0.449	42.5
-0.455	42.2
-0.460	41.5
-0.465	40.7
-0.471	40.0
-0.476	39.2
-0.481	38.2
-0.487	37.2
-0.492	36.1
-0.497	34.9
-0.503	33.8
-0.508	32.6
-0.513	31.4
-0.519	30.2
-0.524	29.1
-0.529	28.2
-0.535	27.4
-0.540	26.8
-0.545	26.2
-0.551	25.8
-0.556	25.6
-0.561	25.6
-0.567	25.4
-0.572	25.4
-0.578	25.3
-0.583	25.3
-0.588	25.4
-0.594	25.7
-0.599	26.0
-0.604	26.3
-0.610	26.4
-0.615	26.5
-0.620	26.7
-0.626	26.9
-0.631	26.9
-0.636	26.8
-0.642	26.5
-0.647	26.1
-0.652	25.6
-0.658	25.2
-0.663	24.4
-0.668	24.0
-0.674	23.2
-0.679	22.4
-0.684	21.5
-0.690	20.7
-0.695	19.9
-0.701	19.0
-0.706	18.2
-0.711	17.4
-0.717	16.5
-0.722	15.9
-0.727	15.2
-0.733	14.8
-0.738	14.4
-0.743	14.0
-0.749	13.9
-0.754	13.9
-0.759	13.8
-0.765	13.8
-0.770	13.9
-0.775	14.3
-0.781	14.6
-0.786	15.1
-0.791	15.6
-0.797	16.4
-0.802	16.9
-0.807	17.9
-0.813	18.8
-0.818	19.8
-0.823	20.9
-0.829	22.1
-0.834	22.9
-0.840	24.1
-0.845	25.1
-0.850	26.2
-0.856	27.0
-0.861	27.6
-0.866	28.0
-0.872	28.4
-0.877	28.5
-0.882	28.5
-0.888	28.0
-0.893	27.6
-0.898	27.1
-0.904	26.7
-0.909	26.3
-0.914	26.3
-0.920	26.4
-0.925	27.1
-0.930	28.0
-0.936	29.3
-0.941	30.8
-0.946	32.6
-0.952	34.3
-0.957	35.9
-0.962	37.1
-0.968	38.1
-0.973	38.8
-0.979	39.1
-0.984	38.8
-0.989	38.2
-0.995	37.3
-1.000	36.0
-1.005	34.2
-1.011	32.5
-1.016	30.9
-1.021	29.5
-1.027	28.0
-1.032	26.8
-1.037	25.9
-1.043	25.4
-1.048	25.0
-1.053	25.1
-1.059	25.1
-1.064	25.2
-1.069	25.2
-1.075	25.2
-1.080	24.7
-1.085	24.4
-1.091	24.0
-1.096	23.4
-1.101	22.5
-1.107	21.6
-1.112	20.6
-1.118	19.7
-1.123	18.5
-1.128	17.6
-1.134	16.8
-1.139	16.0
-1.144	15.2
-1.150	14.6
-1.155	14.2
-1.160	14.2
-1.166	14.2
-1.171	14.7
-1.176	15.2
-1.182	16.0
-1.187	16.9
-1.192	18.1
-1.198	19.2
-1.203	20.5
-1.208	21.7
-1.214	22.9
-1.219	24.1
-1.224	25.4
-1.230	26.5
-1.235	27.4
-1.240	27.8
-1.246	27.8
-1.251	27.4
-1.256	27.0
-1.262	26.7
-1.267	26.7
-1.273	27.1
-1.278	28.1
-1.283	29.3
-1.289	31.0
-1.294	32.5
-1.299	34.1
-1.305	35.1
-1.310	35.8
-1.315	36.0
-1.321	35.7
-1.326	34.7
-1.331	33.5
-1.337	31.9
-1.342	30.2
-1.347	28.3
-1.353	26.6
-1.358	25.2
-1.363	24.4
-1.369	24.0
-1.374	24.0
-1.379	24.0
-1.385	24.0
-1.390	23.6
-1.395	23.3
-1.401	22.7
-1.406	22.0
-1.411	20.9
-1.417	19.8
-1.422	18.5
-1.428	17.4
-1.433	16.3
-1.438	15.3
-1.444	14.5
-1.449	14.0
-1.454	13.6
-1.460	13.6
-1.465	14.0
-1.470	14.8
-1.476	15.6
-1.481	16.8
-1.486	18.0
-1.492	19.5
-1.497	20.8
-1.502	22.3
-1.508	23.5
-1.513	24.4
-1.518	25.0
-1.524	25.3
-1.529	25.0
-1.534	24.5
-1.540	24.1
-1.545	24.1
-1.550	24.8
-1.556	26.0
-1.561	27.6
-1.566	29.1
-1.572	30.4
-1.577	31.4
-1.582	31.7
-1.588	31.6
-1.593	30.6
-1.599	29.2
-1.604	27.2
-1.609	25.0
-1.615	23.0
-1.620	21.6
-1.625	20.9
-1.631	20.9
-1.636	20.9
-1.641	20.9
-1.647	20.5
-1.652	19.7
-1.657	18.7
-1.663	18.0
-1.668	16.8
-1.673	15.6
-1.679	14.0
-1.684	12.8
-1.689	12.0
-1.695	11.6
-1.700	11.2
-1.705	11.6
-1.711	12.3
-1.716	13.2
-1.721	14.2
-1.727	15.4
-1.732	16.4
-1.737	17.6
-1.743	19.2
-1.748	20.8
-1.753	22.0
-1.759	22.4
-1.764	22.0
-1.769	21.6
-1.775	21.3
-1.780	21.6
-1.786	22.4
-1.791	23.8
-1.796	25.2
-1.802	26.8
-1.807	27.6
-1.812	28.1
-1.818	27.7
-1.823	26.6
-1.828	24.9
-1.834	22.9
-1.839	20.9
-1.844	19.7
-1.850	18.9
-1.855	18.8
-1.860	18.7
-1.866	18.5
-1.871	18.0
-1.876	17.3
-1.882	16.5
-1.887	15.6
-1.892	14.4
-1.898	13.2
-1.903	12.0
-1.908	11.2
-1.914	10.8
-1.919	10.8
-1.924	11.4
-1.930	12.2
-1.935	13.2
-1.940	14.4
-1.946	15.8
-1.951	17.4
-1.956	18.8
-1.962	20.0
-1.967	20.3
-1.972	19.9
-1.978	19.2
-1.983	19.2
-1.989	19.6
-1.994	20.8
-1.999	22.1
-2.005	23.6
-2.010	24.5
-2.015	24.8
-2.021	24.0
-2.026	22.5
-2.031	20.4
-2.037	18.4
-2.042	16.8
-2.047	16.1
-2.053	16.0
-2.058	16.1
-2.063	16.1
-2.069	16.0
-2.074	15.5
-2.079	14.7
-2.085	13.6
-2.090	12.4
-2.095	11.2
-2.101	10.4
-2.106	9.9
-2.111	9.9
-2.117	10.3
-2.122	11.1
-2.127	12.1
-2.133	13.6
-2.138	15.2
-2.143	16.7
-2.149	17.7
-2.154	18.1
-2.159	17.5
-2.165	16.8
-2.170	16.4
-2.175	16.8
-2.181	18.0
-2.186	19.6
-2.191	21.1
-2.197	22.0
-2.202	22.1
-2.207	21.2
-2.213	19.3
-2.218	17.0
-2.223	15.2
-2.229	14.3
-2.234	13.9
-2.240	13.8
-2.245	13.4
-2.250	13.3
-2.256	12.9
-2.261	12.5
-2.266	11.6
-2.272	10.3
-2.277	9.1
-2.282	8.4
-2.288	8.2
-2.293	8.6
-2.298	9.4
-2.304	10.7
-2.309	12.1
-2.314	13.7
-2.320	14.9
-2.325	15.4
-2.330	14.7
-2.336	13.8
-2.341	13.2
-2.346	13.6
-2.352	14.4
-2.357	15.7
-2.362	17.2
-2.368	18.1
-2.373	17.2
-2.378	14.8
-2.384	12.3
-2.389	10.4
-2.394	9.6
-2.400	10.0
-2.405	10.6
-2.410	11.5
-2.416	11.8
-2.421	11.9
-2.426	11.1
-2.432	9.9
-2.437	8.4
-2.442	7.4
-2.448	6.8
-2.453	6.9
-2.458	7.3
-2.464	8.3
-2.469	9.6
-2.474	11.2
-2.480	12.4
-2.485	13.1
-2.490	12.6
-2.496	11.7
-2.501	10.9
-2.506	10.9
-2.512	11.7
-2.517	13.3
-2.522	14.9
-2.528	16.0
-2.533	15.7
-2.538	14.0
-2.544	12.0
-2.549	10.4
-2.554	9.6
-2.560	9.6
-2.565	10.1
-2.570	10.5
-2.576	10.4
-2.581	9.7
-2.586	8.5
-2.592	7.3
-2.597	6.4
-2.602	6.0
-2.608	6.0
-2.613	6.4
-2.619	7.3
-2.624	8.8
-2.629	10.1
-2.635	10.9
-2.640	10.5
-2.645	9.7
-2.651	9.1
-2.656	9.2
-2.661	10.0
-2.667	11.5
-2.672	13.1
-2.677	13.9
-2.683	13.1
-2.688	11.4
-2.693	9.5
-2.699	8.4
-2.704	8.0
-2.709	8.4
-2.715	8.8
-2.720	9.2
-2.725	8.8
-2.731	7.6
-2.736	5.9
-2.741	5.2
-2.747	4.8
-2.752	4.9
-2.757	5.5
-2.763	6.4
-2.768	7.6
-2.773	8.8
-2.779	9.2
-2.784	8.6
-2.789	7.8
-2.795	7.5
-2.800	7.8
-2.805	8.9
-2.811	10.1
-2.816	11.2
-2.821	11.1
-2.827	9.6
-2.832	8.0
-2.837	7.1
-2.843	6.7
-2.848	6.9
-2.853	7.2
-2.859	7.5
-2.864	7.1
-2.869	6.1
-2.875	5.1
-2.880	4.4
-2.885	4.1
-2.891	4.4
-2.896	4.8
-2.901	5.9
-2.907	6.8
-2.912	7.3
-2.917	6.9
-2.923	6.4
-2.928	6.0
-2.933	6.0
-2.939	6.8
-2.944	8.0
-2.949	8.8
-2.955	8.7
-2.960	7.5
-2.965	6.3
-2.971	5.5
-2.976	5.4
-2.981	5.6
-2.987	6.0
-2.992	6.0
-2.997	5.2
-3.003	4.4
-3.008	4.0
-3.013	3.6
-3.019	3.6
-3.024	4.0
-3.029	4.8
-3.035	5.6
-3.040	6.0
-3.045	5.6
-3.051	5.2
-3.056	4.8
-3.061	4.9
-3.067	5.6
-3.072	6.4
-3.077	6.8
-3.083	6.4
-3.088	5.6
-3.093	4.8
-3.099	4.4
-3.104	4.4
-3.109	4.4
-3.115	4.7
-3.120	4.5
-3.125	4.0
-3.131	3.2
-3.136	2.8
-3.141	2.8
-3.147	3.2
-3.152	3.7
-3.157	4.1
-3.163	4.4
-3.168	4.3
-3.173	3.9
-3.179	3.8
-3.184	3.9
-3.189	4.4
-3.195	5.2
-3.200	5.2
-3.205	4.7
-3.211	4.0
-3.216	3.6
-3.221	3.6
-3.227	3.6
-3.232	3.9
-3.237	3.7
-3.243	3.3
-3.248	2.8
-3.253	2.4
-3.259	2.4
-3.264	2.4
-3.269	2.8
-3.275	3.2
-3.280	3.5
-3.285	3.3
-3.291	2.9
-3.296	2.8
-3.301	3.0
-3.306	3.6
-3.312	4.0
-3.317	3.8
-3.322	3.2
-3.328	2.8
-3.333	2.6
-3.338	2.6
-3.344	2.7
-3.349	2.8
-3.354	2.5
-3.360	2.1
-3.365	1.8
-3.370	1.8
-3.376	1.8
-3.381	2.0
-3.386	2.4
-3.392	2.4
-3.397	2.4
-3.402	2.3
-3.408	2.1
-3.413	2.1
-3.418	2.4
-3.424	2.6
